Date,SH601012.Close
2012/04/11,18.97
2012/05/02,17.355
2012/06/01,16.99
2012/07/02,7.41
2012/08/01,6.76
2012/09/03,6.6
2012/10/08,6.56
2012/11/01,6.525
2012/12/03,6.68
2013/01/04,8.715
2013/02/01,8.34
2013/03/01,7.88
2013/04/01,7.57
2013/05/02,8.235
2013/06/03,9.41
2013/07/01,11.25
2013/08/01,14.045
2013/09/02,15.07
2013/10/08,17.51
2013/11/01,16.8
2013/12/02,15.41
2014/01/02,16.0
2014/02/07,15.64
2014/03/03,13.15
2014/04/01,14.37
2014/05/05,13.36
2014/06/03,14.025
2014/07/01,15.93
2014/08/01,18.2
2014/09/01,20.47
2014/10/08,19.245
2014/11/03,18.6
2014/12/01,17.44
2015/01/05,24.635
2015/02/02,25.66
2015/03/02,35.365
2015/04/01,58.27
2015/05/04,18.415
2015/06/01,19.7
2015/07/01,13.14
2015/08/03,12.78
2015/09/01,9.255
2015/10/08,12.33
2015/11/02,13.68
2015/12/01,14.02
2016/01/04,11.885
2016/02/01,10.995
2016/03/01,11.72
2016/04/01,12.675
2016/05/03,12.04
2016/06/01,12.58
