Date,SH601607.Close
2001/08/08,14.05
2001/09/03,13.085
2001/10/08,12.03
2001/11/01,12.265
2001/12/03,12.97
2002/01/04,11.93
2002/02/01,13.34
2002/03/01,13.73
2002/04/01,13.19
2002/05/08,12.195
2002/06/03,12.71
2002/07/01,13.81
2002/08/01,13.81
2002/09/02,13.945
2002/10/08,13.385
2002/11/01,12.51
2002/12/02,11.595
2003/01/02,11.645
2003/02/10,12.01
2003/03/03,12.52
2003/04/01,12.9
2003/05/12,14.12
2003/06/02,14.02
2003/07/01,8.28
2003/08/01,7.73
2003/09/01,7.555
2003/10/08,7.27
2003/11/03,6.625
2003/12/01,6.92
2004/01/02,6.88
2004/02/02,7.795
2004/03/01,7.59
2004/04/01,7.61
2004/05/10,6.855
2004/06/01,6.355
2004/07/01,5.88
2004/08/02,5.415
2004/09/01,5.62
2004/10/08,5.45
2004/11/01,5.435
2004/12/01,5.28
2005/01/04,4.83
2005/02/01,4.83
2005/03/01,4.63
2005/04/01,4.25
2005/05/09,3.83
2005/06/01,3.855
2005/07/01,3.45
2005/08/01,3.78
2005/09/01,3.915
2005/10/10,3.605
2005/11/01,4.17
2005/12/01,3.91
2006/01/04,4.075
2006/02/06,4.25
2006/03/01,3.98
2006/04/03,4.065
2006/05/08,3.91
2006/06/01,5.225
2006/07/03,5.5
2006/08/01,5.61
2006/09/01,5.53
2006/10/09,6.67
2006/11/01,6.54
2006/12/01,6.87
2007/01/04,9.715
2007/02/01,10.8
2007/03/01,12.215
2007/04/02,14.59
2007/05/08,17.02
2007/06/01,17.05
2007/07/02,16.11
2007/08/01,14.98
2007/09/03,14.83
2007/10/08,13.57
2007/11/01,10.49
2007/12/03,12.225
2008/01/02,13.66
2008/02/01,12.02
2008/03/03,10.65
2008/04/01,8.22
2008/05/05,8.42
2008/06/02,6.87
2008/07/01,7.17
2008/08/01,6.16
2008/09/01,5.79
2008/10/06,5.0
2008/11/03,5.58
2008/12/01,6.94
2009/01/05,7.72
2009/02/02,8.59
2009/03/02,8.935
2009/04/01,9.98
2009/05/04,12.34
2009/06/01,11.98
2009/07/01,12.18
2009/08/03,12.18
2009/09/01,12.18
2009/10/09,14.255
2009/11/02,15.38
2009/12/01,14.27
2010/01/04,15.01
2010/02/01,14.73
2010/03/01,15.11
2010/04/01,16.99
2010/05/04,17.045
2010/06/01,16.87
2010/07/01,15.745
2010/08/02,18.985
2010/09/01,21.74
2010/10/08,21.35
2010/11/01,23.575
2010/12/01,23.12
2011/01/04,19.88
2011/02/01,20.59
2011/03/01,20.78
2011/04/01,20.46
2011/05/03,19.71
2011/06/01,16.62
2011/07/01,17.26
2011/08/01,15.38
2011/09/01,15.04
2011/10/10,14.375
2011/11/01,14.555
2011/12/01,11.52
2012/01/04,11.23
2012/02/01,12.17
2012/03/01,12.25
2012/04/05,11.37
2012/05/02,11.985
2012/06/01,10.5
2012/07/02,10.92
2012/08/01,11.52
2012/09/03,11.785
2012/10/08,11.965
2012/11/01,10.735
2012/12/03,10.74
2013/01/04,12.0
2013/02/01,13.04
2013/03/01,13.19
2013/04/01,12.53
2013/05/02,12.27
2013/06/03,11.51
2013/07/01,11.26
2013/08/01,11.65
2013/09/02,12.84
2013/10/08,14.975
2013/11/01,14.86
2013/12/02,14.81
2014/01/02,13.39
2014/02/07,14.135
2014/03/03,13.6
2014/04/01,13.25
2014/05/05,11.985
2014/06/03,12.16
2014/07/01,12.39
2014/08/01,12.9
2014/09/01,14.12
2014/10/08,14.62
2014/11/03,14.495
2014/12/01,16.12
2015/01/05,17.125
2015/02/02,17.05
2015/03/02,21.81
2015/04/01,25.52
2015/05/04,28.49
2015/06/01,28.18
2015/07/01,20.44
2015/08/03,21.26
2015/09/01,18.465
2015/10/08,19.23
2015/11/02,19.9
2015/12/01,19.24
2016/01/04,16.64
2016/02/01,15.815
2016/03/01,16.4
2016/04/01,17.315
2016/05/03,18.5
2016/06/01,18.21
