Date,SH601567.Close
2011/06/15,18.18
2011/07/01,19.63
2011/08/01,18.53
2011/09/01,16.56
2011/10/10,15.375
2011/11/01,15.855
2011/12/01,14.15
2012/01/04,12.77
2012/02/01,13.61
2012/03/01,14.18
2012/04/05,14.44
2012/05/02,15.15
2012/06/01,14.315
2012/07/02,8.12
2012/08/01,7.96
2012/09/03,7.815
2012/10/08,8.085
2012/11/01,8.2
2012/12/03,7.83
2013/01/04,8.705
2013/02/01,9.06
2013/03/01,8.95
2013/04/01,8.635
2013/05/02,9.145
2013/06/03,8.74
2013/07/01,8.27
2013/08/01,8.3
2013/09/02,9.26
2013/10/08,9.525
2013/11/01,10.39
2013/12/02,9.77
2014/01/02,10.39
2014/02/07,11.02
2014/03/03,10.44
2014/04/01,10.45
2014/05/05,9.705
2014/06/03,9.745
2014/07/01,12.0
2014/08/01,14.37
2014/09/01,14.37
2014/10/08,13.94
2014/11/03,16.23
2014/12/01,18.18
2015/01/05,18.34
2015/02/02,24.11
2015/03/02,27.75
2015/04/01,42.46
2015/05/04,42.16
2015/06/01,46.38
2015/07/01,13.9
2015/08/03,12.82
2015/09/01,10.35
2015/10/08,14.14
2015/11/02,15.2
2015/12/01,15.26
2016/01/04,11.975
2016/02/01,12.105
2016/03/01,13.38
2016/04/01,14.49
2016/05/03,14.19
2016/06/01,14.58
