Date,SH600621.Close
2001/08/08,9.275
2001/09/03,8.4
2001/10/08,7.885
2001/11/01,7.13
2001/12/03,7.51
2002/01/04,6.405
2002/02/01,6.97
2002/03/01,7.76
2002/04/01,8.385
2002/05/08,7.89
2002/06/03,7.445
2002/07/01,8.29
2002/08/01,8.28
2002/09/02,8.135
2002/10/08,7.74
2002/11/01,7.97
2002/12/02,8.135
2003/01/02,8.105
2003/02/10,8.41
2003/03/03,8.13
2003/04/01,8.115
2003/05/12,8.01
2003/06/02,7.9
2003/07/01,7.17
2003/08/01,6.89
2003/09/01,6.38
2003/10/08,6.105
2003/11/03,5.19
2003/12/01,6.06
2004/01/02,5.77
2004/02/02,6.635
2004/03/01,6.63
2004/04/01,6.43
2004/05/10,6.22
2004/06/01,5.93
2004/07/01,5.715
2004/08/02,5.39
2004/09/01,5.21
2004/10/08,5.125
2004/11/01,5.3
2004/12/01,5.29
2005/01/04,5.08
2005/02/01,5.09
2005/03/01,4.63
2005/04/01,4.09
2005/05/09,3.79
2005/06/01,3.67
2005/07/01,3.0
2005/08/01,4.16
2005/09/01,4.495
2005/10/10,4.78
2005/11/01,2.845
2005/12/01,2.91
2006/01/04,3.015
2006/02/06,3.03
2006/03/01,2.86
2006/04/03,2.925
2006/05/08,3.325
2006/06/01,3.36
2006/07/03,3.4
2006/08/01,3.23
2006/09/01,3.34
2006/10/09,3.75
2006/11/01,3.415
2006/12/01,3.59
2007/01/04,4.415
2007/02/01,5.7
2007/03/01,6.89
2007/04/02,9.26
2007/05/08,13.11
2007/06/01,10.19
2007/07/02,8.18
2007/08/01,10.81
2007/09/03,11.99
2007/10/08,10.935
2007/11/01,8.82
2007/12/03,10.09
2008/01/02,10.94
2008/02/01,10.23
2008/03/03,9.13
2008/04/01,6.88
2008/05/05,7.1
2008/06/02,5.605
2008/07/01,5.7
2008/08/01,5.9
2008/09/01,6.11
2008/10/06,5.645
2008/11/03,4.54
2008/12/01,5.02
2009/01/05,4.76
2009/02/02,5.715
2009/03/02,5.785
2009/04/01,6.37
2009/05/04,7.205
2009/06/01,8.825
2009/07/01,10.06
2009/08/03,10.9
2009/09/01,11.36
2009/10/09,8.725
2009/11/02,9.36
2009/12/01,9.07
2010/01/04,8.875
2010/02/01,8.38
2010/03/01,8.87
2010/04/01,8.99
2010/05/04,7.37
2010/06/01,7.13
2010/07/01,6.59
2010/08/02,7.155
2010/09/01,6.9
2010/10/08,7.045
2010/11/01,7.375
2010/12/01,7.46
2011/01/04,7.6
2011/02/01,8.09
2011/03/01,8.44
2011/04/01,8.31
2011/05/03,7.74
2011/06/01,6.9
2011/07/01,7.02
2011/08/01,6.83
2011/09/01,6.53
2011/10/10,6.375
2011/11/01,6.28
2011/12/01,4.58
2012/01/04,4.36
2012/02/01,4.77
2012/03/01,5.045
2012/04/05,5.58
2012/05/02,5.44
2012/06/01,5.04
2012/07/02,4.74
2012/08/01,4.7
2012/09/03,4.645
2012/10/08,4.555
2012/11/01,4.29
2012/12/03,4.29
2013/01/04,4.705
2013/02/01,5.0
2013/03/01,4.65
2013/04/01,4.66
2013/05/02,4.715
2013/06/03,4.37
2013/07/01,4.22
2013/08/01,5.07
2013/09/02,6.72
2013/10/08,6.05
2013/11/01,6.08
2013/12/02,6.225
2014/01/02,5.38
2014/02/07,5.985
2014/03/03,6.14
2014/04/01,6.75
2014/05/05,6.53
2014/06/03,5.965
2014/07/01,5.86
2014/08/01,6.22
2014/09/01,6.57
2014/10/08,6.635
2014/11/03,7.0
2014/12/01,7.88
2015/01/05,8.44
2015/02/02,10.92
2015/03/02,12.8
2015/04/01,14.38
2015/05/04,17.215
2015/06/01,18.78
2015/07/01,11.57
2015/08/03,13.01
2015/09/01,14.095
2015/10/08,14.05
2015/11/02,14.27
2015/12/01,13.47
2016/01/04,10.44
2016/02/01,10.455
2016/03/01,10.01
2016/04/01,10.46
2016/05/03,9.69
2016/06/01,9.74
