Date,SZ002035.Close
2004/09/01,8.88
2004/10/08,8.975
2004/11/01,9.155
2004/12/01,8.7
2005/01/04,7.795
2005/02/01,7.43
2005/03/01,8.03
2005/04/01,8.63
2005/05/09,6.63
2005/06/01,4.85
2005/07/01,4.86
2005/08/01,6.03
2005/09/01,6.525
2005/10/10,6.11
2005/11/01,4.505
2005/12/01,5.1
2006/01/04,5.5
2006/02/06,5.14
2006/03/01,4.7
2006/04/03,4.97
2006/05/08,5.68
2006/06/01,5.81
2006/07/03,5.38
2006/08/01,4.47
2006/09/01,4.9
2006/10/09,5.28
2006/11/01,5.86
2006/12/01,6.26
2007/01/04,7.19
2007/02/01,7.82
2007/03/01,9.965
2007/04/02,11.5
2007/05/08,10.285
2007/06/01,8.47
2007/07/02,7.465
2007/08/01,8.73
2007/09/03,8.685
2007/10/08,7.675
2007/11/01,7.06
2007/12/03,7.84
2008/01/02,10.19
2008/02/01,9.865
2008/03/03,12.6
2008/04/01,11.95
2008/05/05,13.605
2008/06/02,8.97
2008/07/01,9.72
2008/08/01,5.79
2008/09/01,4.12
2008/10/06,3.13
2008/11/03,3.46
2008/12/01,4.4
2009/01/05,5.05
2009/02/02,5.71
2009/03/02,5.23
2009/04/01,6.0
2009/05/04,6.225
2009/06/01,6.185
2009/07/01,6.25
2009/08/03,5.53
2009/09/01,5.485
2009/10/09,5.905
2009/11/02,8.49
2009/12/01,9.35
2010/01/04,9.095
2010/02/01,11.37
2010/03/01,12.22
2010/04/01,12.48
2010/05/04,8.365
2010/06/01,8.0
2010/07/01,8.205
2010/08/02,9.06
2010/09/01,9.71
2010/10/08,9.94
2010/11/01,14.32
2010/12/01,15.95
2011/01/04,14.29
2011/02/01,14.2
2011/03/01,14.73
2011/04/01,13.33
2011/05/03,11.7
2011/06/01,11.18
2011/07/01,13.28
2011/08/01,13.31
2011/09/01,11.91
2011/10/10,11.045
2011/11/01,10.255
2011/12/01,8.14
2012/01/04,8.14
2012/02/01,8.51
2012/03/01,9.295
2012/04/05,8.39
2012/05/02,7.765
2012/06/01,7.54
2012/07/02,7.22
2012/08/01,7.68
2012/09/03,7.38
2012/10/08,7.41
2012/11/01,7.41
2012/12/03,7.39
2013/01/04,9.23
2013/02/01,10.09
2013/03/01,9.63
2013/04/01,11.28
2013/05/02,11.375
2013/06/03,10.36
2013/07/01,9.73
2013/08/01,11.485
2013/09/02,11.26
2013/10/08,11.985
2013/11/01,12.04
2013/12/02,12.42
2014/01/02,11.05
2014/02/07,11.33
2014/03/03,12.9
2014/04/01,13.16
2014/05/05,10.075
2014/06/03,9.89
2014/07/01,10.56
2014/08/01,10.9
2014/09/01,11.43
2014/10/08,12.515
2014/11/03,13.26
2014/12/01,13.42
2015/01/05,13.595
2015/02/02,13.99
2015/03/02,14.53
2015/04/01,16.87
2015/05/04,17.61
2015/06/01,21.7
2015/07/01,15.74
2015/08/03,14.39
2015/09/01,10.945
2015/10/08,13.65
2015/11/02,15.45
2015/12/01,16.39
2016/01/04,14.215
2016/02/01,15.21
2016/03/01,16.65
2016/04/01,20.08
2016/05/03,21.5
2016/06/01,22.2
