Date,SH600872.Close
2001/08/08,8.32
2001/09/03,7.58
2001/10/08,6.87
2001/11/01,7.09
2001/12/03,7.25
2002/01/04,5.95
2002/02/01,5.86
2002/03/01,6.44
2002/04/01,6.58
2002/05/08,6.5
2002/06/03,6.72
2002/07/01,7.17
2002/08/01,6.82
2002/09/02,6.45
2002/10/08,6.09
2002/11/01,5.75
2002/12/02,5.38
2003/01/02,5.46
2003/02/10,5.63
2003/03/03,5.52
2003/04/01,5.44
2003/05/12,5.17
2003/06/02,5.15
2003/07/01,4.81
2003/08/01,4.8
2003/09/01,4.68
2003/10/08,4.24
2003/11/03,4.09
2003/12/01,4.25
2004/01/02,4.13
2004/02/02,4.95
2004/03/01,5.03
2004/04/01,4.99
2004/05/10,4.71
2004/06/01,4.22
2004/07/01,4.09
2004/08/02,3.95
2004/09/01,4.06
2004/10/08,4.03
2004/11/01,4.02
2004/12/01,3.77
2005/01/04,3.47
2005/02/01,3.5
2005/03/01,3.35
2005/04/01,2.96
2005/05/09,2.61
2005/06/01,2.74
2005/07/01,2.37
2005/08/01,2.64
2005/09/01,2.87
2005/10/10,2.77
2005/11/01,2.57
2005/12/01,2.48
2006/01/04,2.66
2006/02/06,2.75
2006/03/01,3.02
2006/04/03,4.71
2006/05/08,4.23
2006/06/01,3.21
2006/07/03,3.41
2006/08/01,2.94
2006/09/01,3.12
2006/10/09,3.1
2006/11/01,2.97
2006/12/01,3.02
2007/01/04,3.41
2007/02/01,3.85
2007/03/01,4.91
2007/04/02,8.45
2007/05/08,9.8
2007/06/01,7.71
2007/07/02,6.82
2007/08/01,8.05
2007/09/03,8.28
2007/10/08,7.16
2007/11/01,6.4
2007/12/03,6.8
2008/01/02,7.4
2008/02/01,7.67
2008/03/03,7.3
2008/04/01,5.66
2008/05/05,5.92
2008/06/02,4.57
2008/07/01,4.64
2008/08/01,4.26
2008/09/01,3.5
2008/10/06,3.14
2008/11/03,3.11
2008/12/01,3.48
2009/01/05,3.55
2009/02/02,5.96
2009/03/02,6.86
2009/04/01,9.89
2009/05/04,12.27
2009/06/01,11.18
2009/07/01,11.49
2009/08/03,9.69
2009/09/01,9.24
2009/10/09,9.8
2009/11/02,11.81
2009/12/01,10.62
2010/01/04,10.46
2010/02/01,9.89
2010/03/01,10.84
2010/04/01,10.35
2010/05/04,9.19
2010/06/01,8.57
2010/07/01,7.12
2010/08/02,8.3
2010/09/01,8.6
2010/10/08,8.78
2010/11/01,8.92
2010/12/01,7.79
2011/01/04,7.12
2011/02/01,7.61
2011/03/01,8.29
2011/04/01,8.04
2011/05/03,7.4
2011/06/01,6.79
2011/07/01,7.07
2011/08/01,6.19
2011/09/01,5.72
2011/10/10,5.42
2011/11/01,5.55
2011/12/01,4.63
2012/01/04,4.15
2012/02/01,4.65
2012/03/01,4.93
2012/04/05,5.15
2012/05/02,5.16
2012/06/01,4.9
2012/07/02,4.98
2012/08/01,4.95
2012/09/03,4.56
2012/10/08,4.29
2012/11/01,4.26
2012/12/03,4.28
2013/01/04,4.97
2013/02/01,6.07
2013/03/01,6.27
2013/04/01,6.33
2013/05/02,7.42
2013/06/03,7.28
2013/07/01,7.77
2013/08/01,8.15
2013/09/02,9.46
2013/10/08,10.9
2013/11/01,10.57
2013/12/02,11.04
2014/01/02,11.26
2014/02/07,11.31
2014/03/03,9.76
2014/04/01,10.08
2014/05/05,10.65
2014/06/03,10.42
2014/07/01,9.97
2014/08/01,10.63
2014/09/01,11.21
2014/10/08,10.69
2014/11/03,10.08
2014/12/01,10.37
2015/01/05,11.8
2015/02/02,12.4
2015/03/02,13.92
2015/04/01,16.39
2015/05/04,21.73
2015/06/01,21.73
2015/07/01,21.73
2015/08/03,21.73
2015/09/01,15.75
2015/10/08,14.4
2015/11/02,14.71
2015/12/01,16.48
2016/01/04,12.15
2016/02/01,11.66
2016/03/01,12.62
2016/04/01,12.41
2016/05/03,12.23
2016/06/01,11.98
