Date,SZ300072.Close
2010/04/27,53.77
2010/05/04,49.01
2010/06/01,47.62
2010/07/01,37.74
2010/08/02,41.42
2010/09/01,42.65
2010/10/08,40.92
2010/11/01,46.03
2010/12/01,46.84
2011/01/04,40.49
2011/02/01,40.11
2011/03/01,39.9
2011/04/01,34.66
2011/05/03,19.04
2011/06/01,13.07
2011/07/01,14.18
2011/08/01,14.57
2011/09/01,16.51
2011/10/10,17.73
2011/11/01,19.6
2011/12/01,17.16
2012/01/04,15.04
2012/02/01,16.44
2012/03/01,18.48
2012/04/05,18.17
2012/05/02,10.0
2012/06/01,10.55
2012/07/02,10.14
2012/08/01,11.6
2012/09/03,11.54
2012/10/08,11.69
2012/11/01,10.83
2012/12/03,10.54
2013/01/04,13.19
2013/02/01,18.72
2013/03/01,22.08
2013/04/01,22.34
2013/05/02,19.86
2013/06/03,15.96
2013/07/01,16.13
2013/08/01,16.54
2013/09/02,18.11
2013/10/08,20.44
2013/11/01,18.79
2013/12/02,16.78
2014/01/02,18.56
2014/02/07,20.45
2014/03/03,19.12
2014/04/01,18.45
2014/05/05,17.74
2014/06/03,18.67
2014/07/01,20.41
2014/08/01,21.89
2014/09/01,24.98
2014/10/08,27.13
2014/11/03,27.13
2014/12/01,25.43
2015/01/05,24.73
2015/02/02,27.03
2015/03/02,32.63
2015/04/01,41.44
2015/05/04,36.26
2015/06/01,37.07
2015/07/01,38.25
2015/08/03,39.0
2015/09/01,30.74
2015/10/08,34.58
2015/11/02,35.32
2015/12/01,33.96
2016/01/04,30.28
2016/02/01,30.18
2016/03/01,30.51
2016/04/01,31.57
2016/05/03,25.25
2016/06/01,26.7
