Date,SH601799.Close
2011/02/01,22.18
2011/03/01,23.52
2011/04/01,22.29
2011/05/03,19.94
2011/06/01,18.95
2011/07/01,19.46
2011/08/01,19.63
2011/09/01,18.55
2011/10/10,16.3
2011/11/01,16.41
2011/12/01,13.47
2012/01/04,11.79
2012/02/01,13.01
2012/03/01,13.65
2012/04/05,12.84
2012/05/02,12.31
2012/06/01,11.43
2012/07/02,10.57
2012/08/01,10.41
2012/09/03,10.51
2012/10/08,10.07
2012/11/01,9.66
2012/12/03,10.44
2013/01/04,11.39
2013/02/01,11.87
2013/03/01,11.29
2013/04/01,10.82
2013/05/02,12.58
2013/06/03,12.44
2013/07/01,10.85
2013/08/01,11.59
2013/09/02,11.54
2013/10/08,12.24
2013/11/01,13.92
2013/12/02,15.1
2014/01/02,15.07
2014/02/07,21.27
2014/03/03,19.8
2014/04/01,19.42
2014/05/05,17.34
2014/06/03,16.72
2014/07/01,17.96
2014/08/01,19.3
2014/09/01,19.52
2014/10/08,19.5
2014/11/03,20.99
2014/12/01,19.69
2015/01/05,19.55
2015/02/02,20.02
2015/03/02,25.31
2015/04/01,28.62
2015/05/04,38.92
2015/06/01,48.81
2015/07/01,30.7
2015/08/03,28.02
2015/09/01,21.46
2015/10/08,25.82
2015/11/02,30.0
2015/12/01,36.51
2016/01/04,27.71
2016/02/01,27.54
2016/03/01,27.96
2016/04/01,37.18
2016/05/03,40.32
2016/06/01,45.11
