Date,SH600743.Close
2001/08/08,10.16
2001/09/03,9.17
2001/10/08,7.3
2001/11/01,7.19
2001/12/03,6.89
2002/01/04,4.24
2002/02/01,3.65
2002/03/01,4.36
2002/04/01,4.65
2002/05/08,5.14
2002/06/03,5.14
2002/07/01,5.14
2002/08/01,5.14
2002/09/02,5.93
2002/10/08,5.47
2002/11/01,4.5
2002/12/02,4.05
2003/01/02,4.33
2003/02/10,4.73
2003/03/03,4.35
2003/04/01,3.91
2003/05/12,3.91
2003/06/02,3.91
2003/07/01,3.91
2003/08/01,3.91
2003/09/01,4.2
2003/10/08,3.98
2003/11/03,3.34
2003/12/01,3.29
2004/01/02,3.11
2004/02/02,3.7
2004/03/01,3.63
2004/04/01,3.6
2004/05/10,3.28
2004/06/01,2.97
2004/07/01,2.63
2004/08/02,2.4
2004/09/01,2.44
2004/10/08,2.19
2004/11/01,1.97
2004/12/01,2.06
2005/01/04,2.14
2005/02/01,2.02
2005/03/01,2.03
2005/04/01,1.88
2005/05/09,1.52
2005/06/01,1.53
2005/07/01,1.39
2005/08/01,1.62
2005/09/01,1.92
2005/10/10,1.8
2005/11/01,1.75
2005/12/01,1.68
2006/01/04,1.83
2006/02/06,1.98
2006/03/01,2.0
2006/04/03,2.34
2006/05/08,3.17
2006/06/01,3.19
2006/07/03,3.6
2006/08/01,3.09
2006/09/01,3.4
2006/10/09,4.39
2006/11/01,4.67
2006/12/01,4.67
2007/01/04,4.67
2007/02/01,4.67
2007/03/01,7.49
2007/04/02,14.02
2007/05/08,17.23
2007/06/01,18.06
2007/07/02,18.78
2007/08/01,21.04
2007/09/03,22.26
2007/10/08,22.73
2007/11/01,22.87
2007/12/03,19.82
2008/01/02,21.58
2008/02/01,22.12
2008/03/03,22.42
2008/04/01,22.42
2008/05/05,22.42
2008/06/02,22.42
2008/07/01,22.42
2008/08/01,20.95
2008/09/01,5.25
2008/10/06,4.63
2008/11/03,4.09
2008/12/01,4.79
2009/01/05,5.74
2009/02/02,8.01
2009/03/02,9.93
2009/04/01,11.36
2009/05/04,11.42
2009/06/01,11.82
2009/07/01,14.07
2009/08/03,11.79
2009/09/01,10.06
2009/10/09,10.69
2009/11/02,11.51
2009/12/01,10.72
2010/01/04,9.69
2010/02/01,9.21
2010/03/01,8.22
2010/04/01,8.09
2010/05/04,6.57
2010/06/01,6.25
2010/07/01,6.3
2010/08/02,6.71
2010/09/01,6.07
2010/10/08,6.22
2010/11/01,6.27
2010/12/01,5.9
2011/01/04,6.25
2011/02/01,6.6
2011/03/01,7.13
2011/04/01,5.62
2011/05/03,5.41
2011/06/01,4.79
2011/07/01,4.87
2011/08/01,4.33
2011/09/01,4.0
2011/10/10,3.73
2011/11/01,3.81
2011/12/01,3.43
2012/01/04,3.45
2012/02/01,3.66
2012/03/01,3.94
2012/04/05,4.15
2012/05/02,4.34
2012/06/01,4.25
2012/07/02,3.25
2012/08/01,3.01
2012/09/03,2.93
2012/10/08,3.12
2012/11/01,3.5
2012/12/03,3.68
2013/01/04,3.88
2013/02/01,3.83
2013/03/01,3.48
2013/04/01,3.45
2013/05/02,3.1
2013/06/03,2.83
2013/07/01,2.58
2013/08/01,2.73
2013/09/02,2.83
2013/10/08,2.81
2013/11/01,2.66
2013/12/02,2.61
2014/01/02,2.39
2014/02/07,2.56
2014/03/03,2.66
2014/04/01,3.34
2014/05/05,3.0
2014/06/03,2.82
2014/07/01,2.97
2014/08/01,3.16
2014/09/01,3.39
2014/10/08,3.87
2014/11/03,3.9
2014/12/01,4.19
2015/01/05,4.28
2015/02/02,4.16
2015/03/02,4.87
2015/04/01,6.56
2015/05/04,7.26
2015/06/01,9.04
2015/07/01,6.49
2015/08/03,7.03
2015/09/01,5.53
2015/10/08,6.95
2015/11/02,7.59
2015/12/01,7.0
2016/01/04,5.35
2016/02/01,5.16
2016/03/01,5.34
2016/04/01,5.35
2016/05/03,4.8
2016/06/01,4.71
