Date,SH600572.Close
2004/04/12,12.82
2004/05/10,11.94
2004/06/01,13.26
2004/07/01,10.5
2004/08/02,8.41
2004/09/01,8.31
2004/10/08,8.28
2004/11/01,8.56
2004/12/01,7.99
2005/01/04,7.13
2005/02/01,6.87
2005/03/01,6.62
2005/04/01,6.13
2005/05/09,6.1
2005/06/01,6.0
2005/07/01,5.55
2005/08/01,5.95
2005/09/01,6.63
2005/10/10,6.94
2005/11/01,6.88
2005/12/01,6.78
2006/01/04,5.88
2006/02/06,5.88
2006/03/01,5.77
2006/04/03,6.49
2006/05/08,7.57
2006/06/01,7.93
2006/07/03,8.88
2006/08/01,7.78
2006/09/01,8.09
2006/10/09,8.21
2006/11/01,7.75
2006/12/01,8.02
2007/01/04,9.97
2007/02/01,10.98
2007/03/01,11.82
2007/04/02,14.24
2007/05/08,18.41
2007/06/01,23.64
2007/07/02,20.88
2007/08/01,24.2
2007/09/03,24.31
2007/10/08,21.23
2007/11/01,19.89
2007/12/03,20.46
2008/01/02,24.42
2008/02/01,24.5
2008/03/03,22.19
2008/04/01,13.33
2008/05/05,10.78
2008/06/02,7.68
2008/07/01,8.04
2008/08/01,6.37
2008/09/01,5.38
2008/10/06,4.87
2008/11/03,4.72
2008/12/01,5.78
2009/01/05,5.87
2009/02/02,6.73
2009/03/02,6.97
2009/04/01,7.38
2009/05/04,7.78
2009/06/01,7.72
2009/07/01,8.22
2009/08/03,9.14
2009/09/01,11.12
2009/10/09,10.87
2009/11/02,13.06
2009/12/01,12.08
2010/01/04,12.71
2010/02/01,13.04
2010/03/01,13.74
2010/04/01,16.55
2010/05/04,15.86
2010/06/01,15.34
2010/07/01,13.49
2010/08/02,15.68
2010/09/01,16.57
2010/10/08,17.25
2010/11/01,19.25
2010/12/01,20.88
2011/01/04,18.88
2011/02/01,18.73
2011/03/01,20.79
2011/04/01,19.8
2011/05/03,12.57
2011/06/01,13.95
2011/07/01,14.12
2011/08/01,12.3
2011/09/01,11.1
2011/10/10,10.39
2011/11/01,10.47
2011/12/01,8.02
2012/01/04,7.48
2012/02/01,8.47
2012/03/01,8.89
2012/04/05,8.53
2012/05/02,8.8
2012/06/01,9.95
2012/07/02,10.44
2012/08/01,10.63
2012/09/03,9.74
2012/10/08,9.48
2012/11/01,9.22
2012/12/03,8.99
2013/01/04,10.52
2013/02/01,11.51
2013/03/01,12.13
2013/04/01,12.12
2013/05/02,12.87
2013/06/03,12.06
2013/07/01,11.4
2013/08/01,12.53
2013/09/02,12.55
2013/10/08,13.91
2013/11/01,13.35
2013/12/02,13.51
2014/01/02,13.51
2014/02/07,13.51
2014/03/03,13.51
2014/04/01,14.16
2014/05/05,13.5
2014/06/03,13.78
2014/07/01,14.94
2014/08/01,16.44
2014/09/01,16.87
2014/10/08,16.93
2014/11/03,16.4
2014/12/01,16.34
2015/01/05,15.93
2015/02/02,16.42
2015/03/02,19.01
2015/04/01,24.62
2015/05/04,27.79
2015/06/01,27.65
2015/07/01,17.08
2015/08/03,14.85
2015/09/01,11.43
2015/10/08,12.64
2015/11/02,13.24
2015/12/01,13.25
2016/01/04,10.89
2016/02/01,9.88
2016/03/01,9.94
2016/04/01,10.32
2016/05/03,9.48
2016/06/01,9.25
